id,text,timestamp,user_id,location_approx,source_platform,likes,shares,language
post_0904,Great initiative by local authorities for environment. #positivechange,2025-05-24 18:39:51.943288,user_9305,"Kolkata, West Bengal",Instagram,432,95,hi
post_0905,Chennai में बिजली की कटौती से जनता परेशान। #powercut,2025-05-26 09:48:51.943309,user_4839,"Chennai, Tamil Nadu",Instagram,234,57,hi
post_0906,This new policy is a disaster for people in Kanpur.,2025-05-28 05:47:51.943326,user_5804,"Kanpur, Uttar Pradesh",LocalForum,340,9,hinglish
post_0907,Garbage not collected in North Bangalore for a week. #swachhbharat?,2025-05-12 04:34:51.943340,user_5478,"Bangalore, Karnataka",Facebook,18,42,hinglish
post_0908,Loving the new park in Bangalore! #community #goodgovernance,2025-05-28 22:20:51.943355,user_8832,"Bangalore, Karnataka",Facebook,275,47,en
post_0909,Loving the new park in Bangalore! #community #goodgovernance,2025-05-11 09:39:51.943372,user_1650,"Bangalore, Karnataka",LocalForum,109,97,hi
post_0910,This new policy is a disaster for people in Kolkata.,2025-05-08 03:04:51.943387,user_5996,"Kolkata, West Bengal",Facebook,50,20,hi
post_0911,Feeling hopeful about developments in Bangalore.,2025-05-18 14:59:51.943402,user_6232,"Bangalore, Karnataka",Facebook,169,83,hi
post_0912,Power outage for hours in Jaipur! This is unacceptable. @ কর্তৃপক্ষ,2025-05-24 18:52:51.943416,user_5383,"Jaipur, Rajasthan",Twitter,394,60,en
post_0913,Attended a meeting about local events in Nagpur today.,2025-05-12 09:09:51.943431,user_8031,"Nagpur, Maharashtra",Facebook,470,74,en
post_0914,Feeling hopeful about developments in Kolkata.,2025-05-09 20:58:51.943446,user_4414,"Kolkata, West Bengal",LocalForum,424,58,en
post_0915,Garbage not collected in West Mumbai for a week. #swachhbharat?,2025-05-05 23:09:51.943460,user_3505,"Mumbai, Maharashtra",Facebook,405,82,en
post_0916,Power outage for hours in Mumbai! This is unacceptable. @ কর্তৃপক্ষ,2025-05-30 01:59:51.943475,user_7336,"Mumbai, Maharashtra",LocalForum,142,75,hi
post_0917,Power outage for hours in Patna! This is unacceptable. @ কর্তৃপক্ষ,2025-05-08 10:13:51.943489,user_8086,"Patna, Bihar",Facebook,208,92,en
post_0918,Endless wait times at the Collectorate in Patna. #inefficiency,2025-05-16 18:13:51.943503,user_5529,"Patna, Bihar",Instagram,111,32,en
post_0919,"The roads in Ward 15, Nagpur are in pathetic condition. #badroads",2025-05-07 21:48:51.943517,user_5875,"Nagpur, Maharashtra",Facebook,295,19,hinglish
post_0920,Just observing the situation regarding crime in Kanpur.,2025-05-01 03:00:51.943533,user_8323,"Kanpur, Uttar Pradesh",Facebook,183,89,hinglish
post_0921,Ahmedabad में illegal construction से परेशान हूँ। कोई सुनवाई नहीं।,2025-04-30 19:50:51.943547,user_2857,"Ahmedabad, Gujarat",Instagram,292,48,en
post_0922,Garbage not collected in South Indore for a week. #swachhbharat?,2025-05-25 06:27:51.943561,user_8605,"Indore, Madhya Pradesh",LocalForum,25,74,hi
post_0923,They are saying a secret plan is underway about the outsiders in Jaipur.,2025-05-22 20:23:51.943575,user_4882,"Jaipur, Rajasthan",Instagram,149,19,en
post_0924,Terrible traffic jam again in Indore. When will this be fixed? #civicissue,2025-05-23 00:37:51.943589,user_6021,"Indore, Madhya Pradesh",LocalForum,208,83,hinglish
post_0925,Chennai में stray animals से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-10 09:47:51.943603,user_6866,"Chennai, Tamil Nadu",LocalForum,6,79,en
post_0926,Terrible traffic jam again in Chennai. When will this be fixed? #civicissue,2025-05-17 17:07:51.943617,user_8382,"Chennai, Tamil Nadu",LocalForum,87,72,hi
post_0927,बहुत अच्छा काम हो रहा है Indore में। #विकास,2025-05-27 13:43:51.943631,user_2257,"Indore, Madhya Pradesh",Twitter,464,94,en
post_0928,Power outage for hours in Hyderabad! This is unacceptable. @ কর্তৃপক্ষ,2025-05-08 00:48:51.943645,user_4805,"Hyderabad, Telangana",Twitter,365,19,hi
post_0929,Attended a meeting about public safety in Indore today.,2025-05-03 01:10:51.943659,user_6750,"Indore, Madhya Pradesh",Facebook,267,48,en
post_0930,Great initiative by local authorities for public safety. #positivechange,2025-05-13 22:33:51.943673,user_7034,"Delhi, Delhi",LocalForum,493,10,hi
post_0931,Loving the new park in Delhi! #community #goodgovernance,2025-05-28 14:56:51.943687,user_3411,"Delhi, Delhi",Facebook,57,33,hi
post_0932,Concerned about the rising noise pollution in our area. #safety,2025-05-03 12:13:51.943701,user_3775,"Lucknow, Uttar Pradesh",Instagram,393,31,en
post_0933,Just observing the situation regarding water shortage in Bhopal.,2025-05-10 17:26:51.943716,user_4155,"Bhopal, Madhya Pradesh",Facebook,386,36,hinglish
post_0934,Terrible traffic jam again in Lucknow. When will this be fixed? #civicissue,2025-05-01 00:55:51.943729,user_6415,"Lucknow, Uttar Pradesh",Instagram,235,55,en
post_0935,Just observing the situation regarding crime in Indore.,2025-05-08 00:52:51.943743,user_9301,"Indore, Madhya Pradesh",Twitter,191,7,hinglish
post_0936,Attended a meeting about health services in Mumbai today.,2025-05-01 08:03:51.943757,user_1649,"Mumbai, Maharashtra",Facebook,38,27,hinglish
post_0937,Thank you for addressing the traffic issue promptly!,2025-05-14 04:50:51.943771,user_5131,"Nagpur, Maharashtra",Twitter,100,25,hinglish
post_0938,Loving the new park in Patna! #community #goodgovernance,2025-05-09 04:32:51.943786,user_6457,"Patna, Bihar",Facebook,447,37,en
post_0939,Attended a meeting about infrastructure in Indore today.,2025-05-06 08:40:51.943799,user_8542,"Indore, Madhya Pradesh",Instagram,10,91,hinglish
post_0940,Feeling hopeful about developments in Patna.,2025-05-17 03:25:51.943814,user_2289,"Patna, Bihar",LocalForum,423,23,hinglish
post_0941,Terrible traffic jam again in Delhi. When will this be fixed? #civicissue,2025-05-27 20:15:51.943828,user_6462,"Delhi, Delhi",Instagram,144,64,en
post_0942,Concerned about the rising illegal construction in our area. #safety,2025-05-07 22:06:51.943842,user_7324,"Indore, Madhya Pradesh",Instagram,183,97,hi
post_0943,"The roads in Ward 19, Bhopal are in pathetic condition. #badroads",2025-05-21 10:50:51.943856,user_6208,"Bhopal, Madhya Pradesh",Twitter,175,17,hinglish
post_0944,This new policy is a disaster for people in Delhi.,2025-05-11 20:23:51.943870,user_9080,"Delhi, Delhi",LocalForum,398,14,en
post_0945,Attended a meeting about public safety in Nagpur today.,2025-05-15 09:24:51.943885,user_8692,"Nagpur, Maharashtra",Instagram,336,31,en
post_0946,Power outage for hours in Indore! This is unacceptable. @ কর্তৃপক্ষ,2025-05-22 00:43:51.943899,user_8124,"Indore, Madhya Pradesh",Twitter,81,76,en
post_0947,They are saying a secret plan is underway about the a large corporation in Bhopal.,2025-05-14 23:51:51.943913,user_4109,"Bhopal, Madhya Pradesh",LocalForum,210,59,hi
post_0948,Attended a meeting about education in Delhi today.,2025-05-24 05:15:51.943927,user_8185,"Delhi, Delhi",Instagram,399,54,hinglish
post_0949,They are saying a secret plan is underway about the outsiders in Patna.,2025-05-24 04:04:51.943945,user_3535,"Patna, Bihar",Twitter,396,80,en
post_0950,Thank you for addressing the power cuts issue promptly!,2025-05-14 03:57:51.943959,user_6074,"Kanpur, Uttar Pradesh",Twitter,76,59,hinglish
post_0951,Great initiative by local authorities for education. #positivechange,2025-05-04 18:32:51.943973,user_5405,"Bhopal, Madhya Pradesh",Instagram,131,38,hinglish
post_0952,Concerned about the rising noise pollution in our area. #safety,2025-05-22 19:31:51.943987,user_4258,"Delhi, Delhi",Facebook,485,62,hinglish
post_0953,Power outage for hours in Delhi! This is unacceptable. @ কর্তৃপক্ষ,2025-05-24 08:35:51.944001,user_1052,"Delhi, Delhi",Twitter,221,66,en
post_0954,Endless wait times at the Police Station in Nagpur. #inefficiency,2025-05-03 05:18:51.944015,user_7901,"Nagpur, Maharashtra",LocalForum,225,79,en
post_0955,Concerned about the rising noise pollution in our area. #safety,2025-05-09 02:55:51.944028,user_3294,"Bangalore, Karnataka",LocalForum,71,61,hi
post_0956,Just observing the situation regarding pollution in Nagpur.,2025-05-06 02:49:51.944042,user_5482,"Nagpur, Maharashtra",Facebook,255,58,hinglish
post_0957,Loving the new park in Indore! #community #goodgovernance,2025-05-18 15:04:51.944056,user_6918,"Indore, Madhya Pradesh",Facebook,348,68,hi
post_0958,Terrible traffic jam again in Patna. When will this be fixed? #civicissue,2025-04-30 12:38:51.944070,user_5820,"Patna, Bihar",Facebook,249,83,en
post_0959,Garbage not collected in East Thane for a week. #swachhbharat?,2025-05-23 10:59:51.944084,user_5620,"Thane, Maharashtra",Instagram,44,41,en
post_0960,Weather in Ahmedabad is quite cloudy today.,2025-05-12 15:43:51.944106,user_3547,"Ahmedabad, Gujarat",Twitter,204,80,en
post_0961,Weather in Bangalore is quite hot today.,2025-05-09 04:30:51.944120,user_4968,"Bangalore, Karnataka",Instagram,398,76,hinglish
post_0962,Patna में illegal construction से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-13 08:05:51.944134,user_6447,"Patna, Bihar",Instagram,497,90,hinglish
post_0963,Weather in Lucknow is quite rainy today.,2025-05-17 09:17:51.944148,user_9519,"Lucknow, Uttar Pradesh",LocalForum,263,58,hi
post_0964,"The roads in Ward 7, Pune are in pathetic condition. #badroads",2025-05-04 17:04:51.944163,user_5876,"Pune, Maharashtra",Instagram,422,27,hi
post_0965,Pune market seems busy as usual.,2025-05-05 16:08:51.944177,user_1721,"Pune, Maharashtra",Instagram,400,29,en
post_0966,Bangalore में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-23 19:31:51.944191,user_1497,"Bangalore, Karnataka",LocalForum,220,93,en
post_0967,They are saying a secret plan is underway about the a large corporation in Delhi.,2025-05-12 19:20:51.944205,user_2647,"Delhi, Delhi",Twitter,54,80,en
post_0968,This new policy is a disaster for people in Bangalore.,2025-05-22 13:11:51.944219,user_1142,"Bangalore, Karnataka",Instagram,200,51,hinglish
post_0969,Power outage for hours in Jaipur! This is unacceptable. @ কর্তৃপক্ষ,2025-05-20 20:32:51.944233,user_8069,"Jaipur, Rajasthan",LocalForum,416,56,en
post_0970,Heard a rumor that a protest march is happening in Mumbai. Can anyone confirm? #fakenewsalert,2025-05-10 23:09:51.944247,user_4072,"Mumbai, Maharashtra",Facebook,43,98,hinglish
post_0971,Terrible traffic jam again in Ahmedabad. When will this be fixed? #civicissue,2025-05-20 06:47:51.944261,user_4871,"Ahmedabad, Gujarat",LocalForum,270,11,en
post_0972,Endless wait times at the Police Station in Indore. #inefficiency,2025-05-29 19:49:51.944275,user_6048,"Indore, Madhya Pradesh",LocalForum,391,71,hinglish
post_0973,Terrible traffic jam again in Pune. When will this be fixed? #civicissue,2025-05-03 21:02:51.944289,user_4303,"Pune, Maharashtra",Facebook,41,61,hinglish
post_0974,Ahmedabad में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-11 21:24:51.944303,user_8850,"Ahmedabad, Gujarat",Twitter,350,16,en
post_0975,Heard a rumor that a protest march is happening in Bhopal. Can anyone confirm? #fakenewsalert,2025-05-29 11:42:51.944317,user_9615,"Bhopal, Madhya Pradesh",Facebook,406,55,hinglish
post_0976,Power outage for hours in Indore! This is unacceptable. @ কর্তৃপক্ষ,2025-05-24 10:13:51.944331,user_9100,"Indore, Madhya Pradesh",Instagram,492,63,en
post_0977,Power outage for hours in Thane! This is unacceptable. @ কর্তৃপক্ষ,2025-05-11 10:55:51.944345,user_5322,"Thane, Maharashtra",Facebook,370,10,en
post_0978,Forwarded as received: free money distribution in Patna! Is this true?,2025-05-06 15:42:51.944359,user_8282,"Patna, Bihar",Instagram,449,62,hinglish
post_0979,Power outage for hours in Chennai! This is unacceptable. @ কর্তৃপক্ষ,2025-05-22 13:24:51.944373,user_5763,"Chennai, Tamil Nadu",Facebook,272,5,en
post_0980,"The roads in Ward 15, Chennai are in pathetic condition. #badroads",2025-05-11 08:25:51.944387,user_2051,"Chennai, Tamil Nadu",Facebook,449,37,hi
post_0981,Thank you for addressing the traffic issue promptly!,2025-05-08 03:12:51.944401,user_8411,"Delhi, Delhi",Instagram,67,85,hinglish
post_0982,Indore में बिजली की कटौती से जनता परेशान। #powercut,2025-05-04 15:20:51.944415,user_3105,"Indore, Madhya Pradesh",LocalForum,268,51,en
post_0983,Concerned about the rising theft in our area. #safety,2025-05-04 15:22:51.944429,user_2251,"Lucknow, Uttar Pradesh",LocalForum,246,59,en
post_0984,They are saying a secret plan is underway about the the government in Mumbai.,2025-05-16 13:05:51.944443,user_6869,"Mumbai, Maharashtra",Facebook,359,55,hinglish
post_0985,Terrible traffic jam again in Hyderabad. When will this be fixed? #civicissue,2025-05-04 07:21:51.944457,user_3863,"Hyderabad, Telangana",Twitter,295,96,en
post_0986,This new policy is a disaster for people in Pune.,2025-05-19 00:39:51.944471,user_7513,"Pune, Maharashtra",Instagram,387,37,en
post_0987,This new policy is a disaster for people in Indore.,2025-05-18 23:16:51.944485,user_1183,"Indore, Madhya Pradesh",Twitter,75,30,hi
post_0988,Forwarded as received: free money distribution in Bangalore! Is this true?,2025-05-06 09:49:51.944499,user_9728,"Bangalore, Karnataka",Facebook,289,66,en
post_0989,Great initiative by local authorities for public safety. #positivechange,2025-05-04 08:09:51.944513,user_2096,"Lucknow, Uttar Pradesh",Twitter,281,19,en
post_0990,"The roads in Ward 15, Patna are in pathetic condition. #badroads",2025-05-22 22:44:51.944527,user_9002,"Patna, Bihar",Instagram,151,4,hi
post_0991,This new policy is a disaster for people in Kanpur.,2025-05-27 16:14:51.944541,user_1270,"Kanpur, Uttar Pradesh",Instagram,162,75,en
post_0992,बहुत अच्छा काम हो रहा है Indore में। #विकास,2025-05-21 11:19:51.944556,user_7305,"Indore, Madhya Pradesh",Instagram,470,94,en
post_0993,Concerned about the rising noise pollution in our area. #safety,2025-05-12 12:51:51.944569,user_8299,"Indore, Madhya Pradesh",Facebook,86,47,en
post_0994,Concerned about the rising noise pollution in our area. #safety,2025-05-07 17:02:51.944583,user_4672,"Mumbai, Maharashtra",Facebook,65,29,hi
post_0995,This new policy is a disaster for people in Kolkata.,2025-05-27 11:38:51.944597,user_6552,"Kolkata, West Bengal",LocalForum,115,85,en
post_0996,Forwarded as received: a dangerous chemical spill in Bangalore! Is this true?,2025-05-10 07:11:51.944611,user_3341,"Bangalore, Karnataka",Twitter,252,14,en
post_0997,Terrible traffic jam again in Lucknow. When will this be fixed? #civicissue,2025-05-04 18:11:51.944625,user_1974,"Lucknow, Uttar Pradesh",Instagram,301,24,hi
post_0998,Garbage not collected in North Bangalore for a week. #swachhbharat?,2025-05-09 08:06:51.944639,user_3672,"Bangalore, Karnataka",Twitter,362,46,en
post_0999,Just observing the situation regarding power cuts in Kanpur.,2025-05-08 04:36:51.944654,user_9721,"Kanpur, Uttar Pradesh",LocalForum,148,91,en
